hh_id,ifh,formal,pc_income,pc_spend,water_bill,electricity_bill,medicines,hosp_sugery,vaccines,dental,woman,age,educ,nb_hh_members,hh_woman
13707,75.2136764526367,1,15793.3333333333,9829.82338680596,50,100,0,0,0,0,0,44,11,3,0
13439,74.1147766113281,0,2192.5,5531.71811676544,12,50,1,0,0,0,1,32,14,2,0
15344,85.1037826538086,1,5536.33333333333,5092.74178532042,25,30,0,0,0,0,1,44,16,3,1
14280,25.5189266204834,1,2306.4,3342.76865145317,10,10,0,0,0,0,0,1,0,5,0
14525,26.8620281219482,0,616,5070.34096250141,0,0,1,0,0,0,1,70,3,1,1
13515,20.2686214447021,1,6162.6,7481.87839160035,15,NA,1,0,0,1,1,54,4,5,0
14750,59.5848617553711,0,2765.42857142857,4026.97290690048,23,38,0,0,0,0,0,6,0,7,0
14697,63.9804649353027,0,4377.66666666667,3437.48456814141,22,60,1,0,0,0,1,54,3,6,0
13938,64.7130661010742,0,8042,6007.63384422903,40,90,0,1,0,0,1,43,12,3,1
13396,72.8937759399414,1,7879.45454545455,2915.31257492323,85,200,1,1,0,0,0,80,4,11,0
14888,75.3357772827148,0,5530,8034.5702781025,40,110,1,0,0,0,1,67,11,3,0
14329,75.457878112793,1,5633.2,5495.60268621518,30,50,1,0,0,0,0,67,3,5,0
13682,25.1526279449463,0,2364.5,2307,15,20,0,0,0,0,1,19,11,4,1
13534,48.4737510681152,0,2154.06428571429,3437,45,83,1,0,0,0,1,51,11,4,1
13413,61.7826614379883,0,3547,4095.15787095029,28,24,0,0,0,0,1,16,10,6,0
14339,40.7814407348633,1,6529.09090909091,4364.62562536709,26,45,0,0,0,0,0,59,8,6,0
13528,57.3870582580566,0,5178.6,7173,40,50,0,0,0,0,1,38,11,5,0
13311,86.5689849853516,1,11151.1666666667,8246.47859290849,70,150,1,0,0,0,0,49,14,6,0
15335,53.3577537536621,0,7755.6,5032.1960682586,35,35,0,0,0,0,1,46,12,5,0
14228,47.2527465820312,0,15945.3333333333,5460.04223996996,14,26,1,0,0,1,0,57,16,3,0
14997,78.5103759765625,0,3252.85714285714,5366.2751016382,50,250,1,1,0,0,1,61,6,7,0
15173,91.2087936401367,1,191790,57086.6535863077,70,180,1,0,0,1,1,24,11,2,0
14796,68.986572265625,0,5178.75,5544.20417227529,20,35,0,0,0,0,0,36,11,4,1
14584,59.8290596008301,1,7056.83333333333,5280.17261013279,33,54,0,0,0,0,0,26,6,6,1
14938,84.6153869628906,1,28569.5,7260,80,200,1,0,0,1,0,47,14,6,0
14210,82.4175796508789,1,6028.71428571429,4428.57601784483,30,80,0,0,0,0,0,73,6,7,0
13594,38.705738067627,0,2454,2634.05171099315,14,35,0,0,0,0,0,3,0,3,1
14777,62.6373634338379,0,12096.6666666667,4681,13,59,0,0,0,0,0,12,5,3,0
13408,79.6092834472656,0,7729.338960885,4364.65113014952,30,120,1,0,0,0,1,13,8,12,0
13879,80.3418807983398,1,7489.875,5705.8574730773,0,0,0,0,0,0,1,22,11,8,0
14346,57.0207595825195,0,1540.45806451613,2831.4,30,50,1,0,0,0,0,39,2,5,0
14209,86.8131866455078,0,18164.2778238342,8943.32053066548,15,50,1,0,0,0,0,53,16,4,0
14769,53.1135559082031,0,6135.33333333333,5514.92926213957,23,38,0,0,0,0,0,66,6,3,0
14377,48.1074485778809,0,636,3364.22319943846,15,20,1,0,0,0,1,41,6,4,0
14375,19.5360202789307,0,3037.8,1874.07181668258,20,40,0,0,0,0,1,31,3,5,0
14819,76.3125762939453,1,11004.75,7259.87373356968,53,85,0,0,1,0,0,0,0,4,0
14210,82.4175796508789,1,6028.71428571429,4428.57601784483,30,80,1,0,0,0,1,63,6,7,0
14245,61.6605606079102,1,28446.5,5591.05704481709,18,59,1,0,0,0,1,47,14,2,1
15149,80.8302841186523,1,30019.6666666667,8022,0,0,1,1,0,0,1,26,17,3,0
13519,64.7130661010742,0,2429.5,6356.91647632599,33,45,0,0,0,0,1,15,9,6,0
13787,43.1013450622559,0,4358.5,7838.66357105425,30,22,1,0,0,0,1,15,9,4,1
13685,20.5128211975098,0,1992.34995074513,3409.99696883235,40,25,0,0,0,0,1,4,0,9,0
15380,55.7997550964355,1,5591.73630136986,7625.66557119595,19,32,0,0,1,0,1,45,14,4,0
13296,91.8192901611328,1,26317.6666666667,17530.348704912,40,120,0,0,0,0,0,26,16,3,0
13825,40.4151420593262,1,3314.57142857143,1677.66519638081,10,28,0,0,0,0,0,56,6,7,0
14949,62.1489639282227,0,8261.2237012987,5990,30,180,0,0,0,0,0,27,11,6,0
14272,53.8461570739746,1,4234.6,3026.31625596264,0,0,0,0,0,1,1,12,6,5,0
13915,81.3186798095703,1,10362.6,6879.77427085217,23,150,1,0,0,0,1,40,14,5,0
14327,85.1037826538086,0,8561.125,5826.44082205119,160,200,0,0,0,0,1,41,14,8,0
13997,67.7655715942383,1,5910.2,5691.39772180741,26,53,1,1,0,0,1,71,9,5,1
13738,61.1721611022949,1,9925.49107142857,7773.15220512979,42,84,1,0,1,0,1,29,14,8,1
13364,32.7228317260742,0,7643,15037.7928432305,75,7,1,0,0,0,1,30,10,1,1
15249,68.1318664550781,1,8237,3810.48768460731,20,38,0,0,0,0,1,43,14,3,0
14995,71.3064727783203,0,4933,4077.83609864274,76,85,1,0,0,0,1,52,13,4,1
13796,66.3003692626953,0,3374.1,2304.33333333333,0,0,1,0,0,0,1,25,11,6,0
14180,45.4212455749512,1,7698.5,4450.07537690795,56,110,0,0,0,0,0,32,16,6,0
14519,79.1208801269531,0,7171.5,7404.86684455333,30,60,0,0,0,0,1,59,11,2,0
15203,67.0329666137695,1,7589.2,5413.62071965492,35,35,1,0,1,0,1,0,0,5,0
14130,55.7997550964355,1,4409.71428571429,5752.39934207565,40,72,1,0,0,0,1,49,6,7,1
15162,69.2307662963867,1,6898.5,3399.75,35,40,1,0,1,0,0,3,0,4,0
15032,89.0109939575195,1,20366.6666666667,22807.8215915768,35,220,0,0,0,0,1,64,18,3,0
15176,67.0329666137695,1,4840.56168831169,4052.56078304019,0,0,1,0,0,0,1,20,11,8,0
14664,45.7875480651855,0,5687,6846.60058161009,15,20,0,0,0,0,1,13,8,3,1
13758,61.9047622680664,1,5576,2858.32434208782,30,85,0,0,0,0,0,42,0,6,0
15381,75.9462738037109,1,8582.33333333333,11148.6026788651,13,35,0,0,0,1,1,46,16,3,1
15327,72.0390701293945,1,9161.5,6595.36074914681,27,60,1,0,0,1,1,31,14,4,0
14230,82.4175796508789,0,1993,6742.5718035137,40,130,0,0,0,0,1,66,6,3,0
15242,59.5848617553711,0,3175,3778.20349015275,14,18,0,0,0,0,1,58,6,2,0
13579,70.8180694580078,0,4659.14270929408,4353.02933219235,57,92,0,0,0,0,0,34,9,9,0
14335,74.1147766113281,1,4957.7,3522.19769439173,82,200,1,0,0,0,0,61,6,10,0
15164,81.5628814697266,1,4729.8,5765.57621546876,35,65,1,0,0,0,1,20,12,5,0
15089,56.1660575866699,0,8641.8,5211.4,55,200,1,0,0,0,0,32,16,5,0
14921,85.8363876342773,1,2088,4856.44331346753,35,75,0,0,0,0,0,59,16,5,0
13431,53.235652923584,0,4518,3430.92539716157,13,43,1,0,0,0,0,51,6,9,0
13462,72.8937759399414,1,2814.75,4918.84592619276,22,58,1,0,0,0,0,21,12,4,0
14049,60.3174629211426,0,6718.69761904762,7417.85714285714,110,70,0,0,0,0,1,18,11,7,1
15167,55.4334564208984,1,12477,6512.73308304728,48,62,1,0,0,0,0,47,14,4,1
14895,86.3247833251953,0,12565.3333333333,14084.9338204982,0,63,1,0,0,0,0,22,15,3,0
13574,66.4224700927734,0,2080.25,2242.9364931358,20,40,0,0,0,0,0,68,11,4,1
13751,21.7338237762451,0,1084.83333333333,1189.5,18,30,1,0,0,0,1,55,6,6,1
14434,56.4102592468262,0,1986.18,1748.8,25,48,1,0,0,1,1,18,11,5,1
13971,70.9401702880859,0,10197.25,4143.84372279649,26,42,0,0,0,0,0,56,14,4,0
13736,65.8119659423828,1,17075.8555555556,7882.66666666667,15,40,0,0,1,0,1,34,14,3,0
15284,69.1086730957031,1,5680,5364.67145879361,22,38,0,0,0,0,0,42,14,4,0
14683,19.9023208618164,0,3531.16666666667,1910.15201034531,15,24,1,0,0,0,0,1,0,6,0
14808,70.3296737670898,0,6240.05598154397,6919.17976235999,45,60,1,0,0,0,1,60,18,4,0
14108,62.2710647583008,1,7284.66666666667,3772.86960147753,0,80,0,0,0,0,1,49,11,6,0
15105,78.998779296875,1,94859,31498.1614904412,67,234,0,0,0,1,0,30,15,2,1
13808,66.4224700927734,1,2883.4,2747.99902738623,19,50,1,0,0,1,0,72,8,5,0
14781,53.9682540893555,1,7822.69526854872,2537.11111111111,25,50,1,0,0,0,0,53,8,9,0
15389,58.6080589294434,0,3484.42857142857,3588.16100759048,40,30,1,0,0,0,1,17,11,7,1
13604,41.3919410705566,0,3136.63149350649,4860.8406278588,6,24,1,0,0,0,0,35,12,4,0
14137,61.7826614379883,1,11288,4369.09689551989,15,25,0,0,0,0,0,65,4,4,0
14674,52.991455078125,1,5931.33333333333,3930.14978407863,15,31,1,0,0,0,1,59,14,3,1
14748,78.998779296875,1,8894.16666666667,5559.58433773014,72,50,0,0,0,0,1,37,16,6,0
14158,86.3247833251953,1,11173.6666666667,9423.72914613664,0,50,0,0,0,0,1,39,16,3,0
15357,71.5506744384766,1,5021.44444444444,3752.61669964374,120,150,0,0,0,0,0,31,14,9,0
14800,75.2136764526367,0,8589.2,8616.4,50,50,0,0,0,0,0,41,11,5,1
15230,71.5506744384766,0,7733,10002.2361635362,28,150,1,0,0,0,0,68,6,3,0
14184,7.57020616531372,0,655,2100.05173062383,42,25,0,0,0,0,0,36,7,5,0
13745,64.468864440918,0,5825,8186.51769474264,40,38,1,1,0,0,0,80,1,1,0
14893,74.9694747924805,0,8833,6309.05697923779,40,70,0,0,0,1,1,60,6,3,0
14844,58.8522605895996,0,4404.3984962406,2774.15252123986,18,70,1,0,0,0,1,1,0,6,0
13856,53.235652923584,0,3445.66666666667,2883.82963584867,25,53,0,0,0,0,0,43,11,6,0
14583,57.3870582580566,0,6559.4,5296.7819759114,18,45,1,0,0,0,1,16,9,5,0
14230,82.4175796508789,0,1993,6742.5718035137,40,130,0,0,0,0,0,71,16,3,0
14723,43.7118453979492,0,11604,9096.43122319643,20,10,0,0,0,0,0,34,11,1,0
13299,60.0732612609863,0,6460,7231.28723775769,20,90,0,0,0,0,0,8,3,4,0
14204,57.1428565979004,0,3304.79102040816,2045.2,40,50,1,0,0,0,1,3,0,5,0
15119,77.8998794555664,0,63228.5,16136,250,180,1,0,0,0,0,77,12,2,0
15326,44.8107452392578,0,1331.66666666667,3563.69587552674,14,28,1,0,0,0,0,12,7,6,0
13426,53.3577537536621,1,3150.40625,4500.75,79,130,1,0,0,0,0,64,6,4,1
13890,56.0439567565918,1,5950,2781.75,15,90,1,0,0,0,0,34,16,4,0
13403,32.6007347106934,0,1830,2856.31295972638,28,73,1,0,0,0,1,8,2,7,0
14205,81.0744781494141,1,31030.8,10623.6,60,180,1,0,0,0,1,32,18,5,0
15035,87.3015899658203,1,35927.8,18300,40,180,0,0,0,1,0,21,13,5,0
14492,78.1440811157227,1,5681.09417560127,6207.21080737352,46,66,1,0,0,0,1,21,14,4,0
14974,33.9438362121582,0,13995.5060473495,4101.25,56,20,0,0,0,0,0,14,9,4,0
14330,42.7350425720215,0,2813,4305.66584867567,15,15,0,0,0,0,0,31,6,4,0
14566,69.5970687866211,0,14903.4,5048.42222222222,45,80,1,0,0,0,0,26,14,5,0
14098,92.9181976318359,1,9824.8,10271.5710966726,95,120,1,0,0,0,0,84,16,5,0
15172,89.7435913085938,1,33757,17871.7496930958,37,180,1,1,0,0,1,41,11,4,0
14278,55.4334564208984,1,10662.1111111111,6628.02269880691,31,112,0,0,0,0,0,21,15,9,1
14082,71.9169692993164,1,7679.4,4642.2,52,120,0,0,0,0,1,37,14,5,1
13465,44.4444465637207,1,5202.23076923077,3209.76923076923,28,37,0,0,0,0,0,48,11,13,1
15027,94.993896484375,1,11331.4,8936.22670689764,35,60,0,0,0,0,0,78,18,5,0
15189,58.9743614196777,1,9433.66666666667,3698.95264745235,15,30,0,0,0,0,1,25,12,3,1
14534,66.4224700927734,1,3605.75,3867.16367006882,40,50,0,0,0,0,0,19,11,4,0
14427,72.1611709594727,1,5341.46991685563,3230.36700351698,69,89,1,1,0,0,0,82,6,9,0
13304,73.5042724609375,1,3637.02630030301,4400.80086374859,40,50,0,0,1,0,1,6,0,9,1
15432,20.2686214447021,0,2555.33333333333,3202.14824707346,7,35,0,0,0,0,0,7,1,3,0
15246,86.3247833251953,0,7239.4,9277.43731418919,69,105,0,0,1,0,0,0,0,5,0
15286,81.1965789794922,1,4071.625,3311.68323291953,26,85,0,0,0,0,0,40,18,8,0
15226,60.0732612609863,0,6036.2,4908.35749249765,12,180,0,0,0,0,1,10,4,5,0
15215,77.1672744750977,1,6445,6481.41082814651,40,60,0,0,1,0,1,1,0,3,0
14111,68.3760681152344,0,7634.25,4467.03137435965,12,35,1,0,0,0,0,50,11,4,0
13384,85.1037826538086,0,9793.82007905138,4435,40,113,1,1,0,1,1,55,18,5,1
13547,62.2710647583008,0,1101,4416,25,40,0,0,0,0,1,14,8,3,0
14621,52.1367530822754,0,2005,2426.10907509946,30,0,0,0,1,0,1,87,6,2,0
14178,71.6727752685547,1,5459.33333333333,6825.66666666667,20,30,0,0,0,0,0,17,11,3,0
14699,67.1550674438477,1,3782.5,4677.1224769774,17,63,0,0,0,0,0,19,13,4,0
15105,78.998779296875,1,94859,31498.1614904412,67,234,1,1,0,0,1,54,18,2,1
14677,16.849817276001,0,3542.66666666667,5414.95644776984,10,30,0,0,0,0,0,11,4,3,0
13908,52.6251525878906,0,2999.75,2969.0914417463,10,20,1,0,0,0,0,15,9,8,1
14410,59.2185592651367,0,8466.375,4519.89156824408,40,101,1,0,0,1,1,25,0,8,0
13752,50.0610504150391,1,6392.42857142857,4243.5092633763,21,43,0,0,1,0,1,39,16,7,0
14098,92.9181976318359,1,9824.8,10271.5710966726,95,120,0,0,0,0,1,27,16,5,0
14438,15.8730182647705,1,3657.8,3843.74420289382,26,10,1,0,0,0,1,16,7,5,0
15171,58.9743614196777,1,21948,17500,0,0,1,0,0,0,1,31,14,1,1
13978,56.1660575866699,0,13251,6965.24534585997,15,20,0,0,0,0,0,38,11,3,0
13615,86.9352874755859,0,2743.72516025641,5342.5493484908,75,87,1,0,0,1,1,37,11,4,1
15190,34.4322357177734,1,7211,9329.29270410973,15,70,0,0,0,0,0,8,1,4,0
13656,46.764347076416,0,2840.6,3133.81286917811,30,70,0,0,0,0,1,21,14,5,0
13294,80.2197799682617,0,2360,3530.0044777453,0,0,1,0,0,0,0,70,16,2,0
13919,72.1611709594727,1,17849.75,10050,30,66,1,0,0,0,0,22,13,4,0
15403,26.1294269561768,1,10215.9964285714,9179.85003411764,32,15,0,0,0,1,1,17,9,4,0
15199,56.532356262207,0,4342.5,3682.5,35,50,1,0,0,0,0,53,4,8,0
13747,69.7191696166992,0,3428.25,6971.36660477164,0,0,1,0,0,0,1,10,4,4,1
14120,30.0366306304932,1,2990.83333333333,2707.75450500614,27,27,1,0,0,0,0,44,2,6,0
14976,74.7252731323242,0,48281,10247.2893140688,120,0,0,0,0,0,0,70,16,1,0
14107,47.9853477478027,0,2137,1321.03016323974,52,0,0,0,0,0,0,35,11,7,0
13702,58.7301597595215,1,4781,5515.72984049822,0,0,1,0,0,0,1,26,14,3,0
13894,67.3992691040039,0,5963.5,5124.29060559801,35,18,1,0,1,0,1,39,6,4,1
14076,74.8473739624023,1,4035,13109.5540794218,0,0,1,1,0,0,1,21,13,3,1
13990,74.481071472168,1,4287.75,7168.85277025521,30,20,1,0,0,0,0,42,12,4,0
14773,74.6031723022461,1,5409.83333333333,2756.73108874323,35,75,0,0,0,0,1,25,11,6,0
14956,59.462760925293,1,1109.16666666667,6001.35205062081,15,130,0,0,0,0,0,59,11,6,0
14316,36.0195350646973,0,1232.33333333333,1239.83952541718,11,15,0,0,0,0,1,8,3,3,1
14932,30.8913326263428,0,2299.85714285714,2977.9621600928,35,30,1,1,0,0,1,28,6,7,0
15269,64.8351669311523,0,4889.125,4373.94261324329,38,30,0,0,0,0,1,39,11,8,0
13884,60.0732612609863,0,4309.4,4792.35437870028,20,60,0,0,0,0,0,1,0,5,0
14324,42.0024452209473,1,4677.25,4849.68299950487,27,28,0,0,0,0,0,41,6,4,0
14226,91.8192901611328,0,7613.5,6002.4261887266,30,140,0,1,0,0,1,20,12,6,0
14397,57.8754577636719,0,6387,5150.76802997766,40,0,0,0,0,0,0,71,2,4,0
14950,84.2490844726562,1,8101.72901155966,4899.5,52,83,1,0,0,0,1,69,11,4,0
14278,55.4334564208984,1,10662.1111111111,6628.02269880691,31,112,1,1,1,0,0,0,0,9,1
13871,16.3614177703857,0,2902.8,1871.1719014553,7,15,0,0,0,0,0,13,6,5,0
14855,70.2075729370117,1,9241.83333333333,4948.95038459326,38,45,0,0,0,1,0,27,13,6,0
15104,92.1855926513672,1,20137,16678.5736544076,100,170,0,0,0,0,1,25,11,5,0
14256,87.3015899658203,1,47774.25,34672.2282417798,80,120,0,0,0,0,1,51,16,4,0
14393,48.4737510681152,1,2440.8,2733.19795871902,10,10,0,0,0,1,1,8,1,5,0
13742,77.4114761352539,1,10070.25,6365.68975177642,40,50,0,0,0,0,1,9,3,8,0
13306,49.4505500793457,1,8773.33333333333,3351.92878225849,25,60,0,0,0,0,0,66,8,3,0
13806,7.81441211700439,0,12145,3297.44553362055,5,NA,0,0,0,0,0,50,8,1,0
13696,48.1074485778809,0,2056,2617.90472448439,10,20,0,0,0,0,1,29,6,4,1
13722,74.7252731323242,1,10079.8333333333,4490.98490064189,39,79,1,0,0,0,1,70,3,6,1
15006,17.704517364502,1,3300.66666666667,2714.40702801332,52,20,1,0,0,0,0,8,1,6,0
14711,67.2771682739258,1,10355,6692.80562648442,40,60,1,0,0,1,0,34,16,6,0
14520,65.2014694213867,1,2640.4,4766.61522799476,0,0,1,0,0,0,0,30,12,5,0
14658,58.3638610839844,0,2088.6,3943.32586071096,35,38,0,0,0,0,0,47,13,5,0
13352,65.6898651123047,1,15969,9216.25811258912,26,76,1,0,0,0,0,24,16,4,0
15063,25.0305271148682,0,8299.5,6544.5724262807,17,50,1,0,0,1,1,30,13,2,1
15442,42.3687438964844,1,4275,3062.23472393915,30,55,1,0,0,0,0,24,12,7,0
15291,58.4859580993652,0,4055.25,5745.35655531128,35,50,0,0,0,0,1,17,11,4,0
14612,83.8827819824219,1,6583.2,6053.68742729727,35,35,1,0,0,1,1,6,1,5,1
14370,36.6300354003906,1,1871,4588.95663470054,13,22,1,0,0,0,0,5,0,4,0
14725,54.0903549194336,1,7271.33333333333,3478.76767721762,0,13,0,0,0,0,0,5,0,3,0
13582,70.2075729370117,1,7139.8,7262.6,15,65,1,0,0,1,0,43,11,5,0
14661,79.8534774780273,1,13073.5,9896.58229384098,30,50,1,0,0,1,1,27,16,4,0
15025,70.6959686279297,1,3787.6,4545.50069740766,20,50,1,0,0,0,1,8,2,5,0
14001,69.5970687866211,0,7625.28701320981,2684.66666666667,0,0,1,0,0,0,1,61,16,3,0
15308,40.4151420593262,0,0,1163.05156667932,0,25,0,0,1,0,1,3,0,7,0
14933,70.3296737670898,1,1400,4991.04324254219,80,120,1,0,0,0,1,9,4,7,1
15284,69.1086730957031,1,5680,5364.67145879361,22,38,0,0,0,0,1,7,1,4,0
13332,74.3589782714844,0,8205.5,7459.53835687423,60,70,1,0,0,1,0,60,13,4,1
14462,46.8864479064941,0,1409,3115.32134364075,20,50,0,0,0,0,0,30,11,4,1
14281,74.9694747924805,1,4566.5,5877.05568221007,36,40,0,0,0,0,0,51,16,4,0
14911,79.7313766479492,0,4511.69310637044,6007.37974400454,60,98,1,0,0,0,0,17,11,5,0
14012,82.6617813110352,1,41944.5,10132.5,50,50,0,0,0,0,0,32,14,2,1
14717,27.4725303649902,0,2309,2690.70792570627,6,6,1,0,1,0,0,1,0,4,0
15375,77.1672744750977,0,23517.7018000646,12075.3333333333,30,55,0,0,0,1,0,24,18,3,0
14155,63.6141662597656,0,4284.71428571429,1245.42857142857,37,58,0,0,0,0,0,56,10,7,0
14796,68.986572265625,0,5178.75,5544.20417227529,20,35,1,0,0,0,1,76,6,4,1
14372,47.1306495666504,0,3207,5012.01898641042,16,20,0,0,0,0,0,38,11,4,0
13451,67.6434707641602,1,8715.19691789998,7048.26719045086,70,148,0,0,0,1,0,22,15,7,0
13571,71.4285736083984,0,5943.66666666667,7481.66666666667,117,120,1,0,0,0,0,20,13,6,0
14686,61.1721611022949,1,3741.28571428571,4958.28372951967,27,76,0,0,0,0,1,11,5,7,0
15216,83.2722854614258,0,8674.4,8392.18777727133,35,60,0,0,0,0,1,44,14,5,0
14773,74.6031723022461,1,5409.83333333333,2756.73108874323,35,75,0,0,0,0,0,4,0,6,0
14789,48.4737510681152,1,5866.5,5486.20539275654,40,45,0,0,0,0,0,17,11,4,0
13391,73.7484741210938,1,14221.25,9982.75,50,0,0,0,0,0,1,23,14,4,0
13857,72.527473449707,1,16102.75,4946.35870465571,30,54,1,0,1,0,0,42,14,4,0
15229,61.9047622680664,0,6474.5,5783.58783331876,0,0,0,0,0,1,1,72,4,2,1
14378,32.4786338806152,0,1619.33333333333,2688.1979780344,187,70,0,0,0,0,0,42,11,6,0
13810,67.3992691040039,0,1327,3028.2,30,45,0,0,0,0,0,19,12,5,0
14627,54.4566535949707,0,1650.6,3052.0944105795,35,100,0,1,1,1,1,1,0,5,1
15055,66.6666641235352,0,5082.72388059702,10950.5707959311,70,110,1,0,0,0,1,56,11,2,0
13885,66.3003692626953,0,4259.25,3886.83402189562,40,60,0,0,0,0,0,28,9,4,0
13787,43.1013450622559,0,4358.5,7838.66357105425,30,22,0,0,0,0,1,15,10,4,1
13330,67.6434707641602,0,9742.79457399889,13750.4836810412,18,20,0,0,0,0,1,27,14,2,1
14825,19.9023208618164,0,4025,4005.99457110833,40,40,1,0,0,0,1,15,10,7,0
14285,49.0842514038086,1,7090.25,7240.24045874249,40,45,1,0,0,0,1,15,7,4,0
14783,62.759464263916,0,5686.29358268588,3508.5807269937,46,57,0,0,0,0,0,19,11,7,0
14096,75.9462738037109,1,12062.5,10706.5,30,60,1,1,0,1,1,53,18,2,0
15170,85.2258834838867,1,19761,17855.1871490799,55,96,1,0,0,0,1,64,11,2,1
13380,71.4285736083984,0,3012,7508.93567371871,100,115,0,0,0,0,0,16,10,3,0
13955,65.8119659423828,1,4194.875,2997.8575559062,38,88,1,0,0,0,1,36,8,8,0
14537,59.5848617553711,0,2806.25,2508.99513626184,35,70,1,0,0,0,0,62,11,16,0
13736,65.8119659423828,1,17075.8555555556,7882.66666666667,15,40,1,0,0,0,0,43,17,3,0
13354,60.0732612609863,0,7595.8,5758.75,61,36,0,1,0,0,0,58,9,4,0
15059,64.1025619506836,0,1544.16666666667,4709.82935985865,60,150,1,0,1,0,1,7,1,6,0
13879,80.3418807983398,1,7489.875,5705.8574730773,0,0,0,0,0,0,1,55,9,8,0
15323,55.7997550964355,1,2604.44444444444,2916.94194084953,48,39,1,0,0,0,0,4,0,9,0
13748,42.8571434020996,0,6754.0830411056,4110.875,38,60,0,0,0,0,0,19,12,8,0
13696,48.1074485778809,0,2056,2617.90472448439,10,20,1,0,1,0,0,1,0,4,1
13837,63.6141662597656,0,4771,5237.04541444548,30,50,1,0,0,0,1,69,6,2,1
13639,78.6324768066406,1,8146.14285714286,4085.80014671988,40,78,1,0,0,0,1,6,0,7,1
14843,55.5555572509766,1,5790.875,5097.70584112436,10,59,1,0,0,0,1,15,9,4,1
14711,67.2771682739258,1,10355,6692.80562648442,40,60,0,0,0,0,0,63,9,6,0
13376,75.7020721435547,0,6777,10465.3333333333,58,60,1,0,1,1,0,61,14,3,1
14965,57.8754577636719,1,7483.05,7746.25,25,61,0,0,0,0,0,61,11,4,0
13738,61.1721611022949,1,9925.49107142857,7773.15220512979,42,84,0,0,0,0,1,39,14,8,1
14957,83.0280838012695,1,25350.75,17155.2999788313,80,170,0,0,0,1,1,24,16,4,0
13723,48.4737510681152,0,2731.75,3217.16448329479,19,42,1,0,0,0,0,47,14,4,0
14154,78.6324768066406,1,2250.5,10051.4100041693,39,140,0,0,0,0,1,21,13,4,0
13912,73.7484741210938,1,10483.5,5550.76787312058,21,48,1,0,0,0,0,77,13,4,1
14872,60.3174629211426,1,5419.7,3575.2,74,82,0,0,0,0,0,15,9,10,0
15283,44.2002449035645,0,3179.66666666667,2572.07760034955,12,10,1,0,1,0,1,49,0,6,1
14613,84.7374877929688,1,13677.8,13660.6022958629,32,160,1,0,0,0,1,17,11,5,0
14294,9.52381229400635,0,1670.6,2666.83498389957,0,0,1,0,0,1,0,7,1,5,0
13751,21.7338237762451,0,1084.83333333333,1189.5,18,30,1,0,1,0,0,8,2,6,1
13914,61.7826614379883,1,6655.33333333333,7476.66863692194,8,80,1,0,0,0,1,47,13,6,0
13345,44.0781440734863,0,4013,2763.25450407962,0,0,0,1,0,1,1,85,0,1,1
15263,75.3357772827148,1,10506.3333333333,5655.85236777099,34,36,0,0,0,1,0,13,7,3,0
14116,91.3308944702148,1,10484.8333333333,5253.09263837928,20,40,0,0,0,0,1,25,15,6,0
14977,23.5653247833252,1,5587.7125,3681.8,36,60,0,0,0,0,0,20,10,5,0
14251,68.8644714355469,1,3337.6,6333.62255568322,0,0,1,0,0,0,0,13,5,5,0
14189,9.52381229400635,0,4042.5,3111.05777128945,0,40,1,0,0,0,1,72,0,2,0
13601,30.6471328735352,0,5305.63095238095,5647.96610216372,6,15,0,0,0,0,1,17,8,6,0
14971,83.1501846313477,1,5447.16666666667,7071.10493076748,15,70,0,0,0,0,0,18,11,6,1
14101,55.7997550964355,0,1962,4524.22627043736,45,42,0,0,0,0,1,3,0,5,0
13971,70.9401702880859,0,10197.25,4143.84372279649,26,42,0,0,0,0,1,23,11,4,0
14191,13.9194183349609,0,5378,5004.77846356567,0,20,1,0,0,0,1,35,11,5,0
14779,49.9389495849609,0,11372.0666666667,4030.78150994041,32,35,0,0,1,0,0,28,7,6,0
15337,62.8815650939941,0,3519.97285137214,5376.34358316358,60,30,1,0,0,0,0,80,14,6,0
14482,85.3479843139648,1,37551.3333333333,12420,100,150,0,0,1,0,1,1,0,3,1
13948,47.8632469177246,1,19405,11746,10,30,1,1,0,0,1,53,6,3,0
13794,64.2246627807617,0,2574.71428571429,1877.32708523926,29,46,0,0,0,0,1,9,3,7,0
14473,89.1330871582031,1,42087,30134.8994083741,350,400,0,0,0,0,0,8,2,5,0
14297,62.2710647583008,0,5679,2897.84552404581,12,60,0,0,0,0,0,11,5,3,0
14527,65.5677642822266,1,6700.24947841205,5499.18005124382,29,40,0,0,0,0,0,32,11,4,0
13948,47.8632469177246,1,19405,11746,10,30,1,0,0,0,0,26,16,3,0
14597,75.2136764526367,1,6146.14285714286,4521.14285714286,40,68,1,1,0,0,0,89,0,7,0
14219,61.9047622680664,1,3838.5,4760.61894131207,60,60,0,0,0,0,1,70,9,4,1
14575,28.693531036377,0,2227,6031.91356986943,15,45,1,0,0,0,1,14,8,3,1
13497,25.0305271148682,1,4998,4713.21339253245,24,30,1,0,0,0,0,41,6,7,0
14510,55.3113555908203,1,5939.8,5380.90648828619,28,45,1,0,0,1,1,45,3,5,0
15086,58.4859580993652,0,8211,6504.47861712424,29,30,0,0,0,1,0,51,11,3,0
15347,52.5030555725098,1,12260.25,7794.25,25,55,0,0,0,0,1,53,13,4,0
15058,88.8888931274414,0,11137.6666666667,11663.1140363237,38,78,0,0,0,0,1,37,14,6,0
